feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
0.156274372,0.806446551,0.713806481,0.820378976,0.185076632,0.855796196,0.934240446,0.133654947,0.914808455,0.651744853,0.610591045,0.90232902,0.101266387,0.768944958,0.225813938,0.332281897,0.228119073,0.797722793,0.18983691,0.348112533,0.417547242
0.391482607,0.131116537,0.162518392,0.258076431,0.848194684,0.21666001,0.73172963,0.312069776,0.852259732,0.008414067,0.032693431,0.62771299,0.235540323,0.174464224,0.100888808,0.13606663,0.729760934,0.205874835,0.315048627,0.760123573,0.111775358
0.605746332,0.374700129,0.030934525,0.630571804,0.994171275,0.541312513,0.089304853,0.744549648,0.144100202,0.117733463,0.161142472,0.113860857,0.979373338,0.817542563,0.824675791,0.983724663,0.953910052,0.032634617,0.879278508,0.972565553,0.321684979
0.953086898,0.747901632,0.410144082,0.712615831,0.7404902,0.350129236,0.414888803,0.947521048,0.594202939,0.395711674,0.284064509,0.677982196,0.051651292,0.729403258,0.529383564,0.644976448,0.584596447,0.307784237,0.955962068,0.563912181,0.007984415
0.277319775,0.397182252,0.731215649,0.351106768,0.10178724,0.43756755,0.806833329,0.231761558,0.852096048,0.600317764,0.565383713,0.585859141,0.372893237,0.35484118,0.76025351,0.932153697,0.203808085,0.78187833,0.411557342,0.304693362,0.766577882
0.211312553,0.980005617,0.886942133,0.885365966,0.810370315,0.987924083,0.353303418,0.301367028,0.52626485,0.394639452,0.665920766,0.471898468,0.969048067,0.857658151,0.489965599,0.568181912,0.612793231,0.935733612,0.021698335,0.579698588,0.754498591
0.066834412,0.645385842,0.886942133,0.973867168,0.219048163,0.945597098,0.880095966,0.068710265,0.939950832,0.667756686,0.881787798,0.812582141,0.671310759,0.990657316,0.690553616,0.727620232,0.058488087,0.868415899,0.114173583,0.079827416,0.668760548
0.29543603,0.518175341,0.607398148,0.806661979,0.289380455,0.760776001,0.300552379,0.278934389,0.471992799,0.244513582,0.734908769,0.318992098,0.153309108,0.80020704,0.087006835,0.091869733,0.268013619,0.652180405,0.305400567,0.159815503,0.778168075
0.868640914,0.709121316,0.533883659,0.727842354,0.887029107,0.659717817,0.123738177,0.95998776,0.357799585,0.856689544,0.958119378,0.717399195,0.541677673,0.956745967,0.399378522,0.483973406,0.92142777,0.518389456,0.694478046,0.915621763,0.76052996
0.109058853,0.397182252,0.510803253,0.861627811,0.944800572,0.850708757,0.725797365,0.16873425,0.790067198,0.278152204,0.168286985,0.839282345,0.405259395,0.905892496,0.339862404,0.30710302,0.89673799,0.455416557,0.0850283,0.851078424,0.200549994
0.360318532,0.862912488,0.472021043,0.580969918,0.710246559,0.692280251,0.767438017,0.396299933,0.507850446,0.535569431,0.934963922,0.968767221,0.714920604,0.548941084,0.278300203,0.153822888,0.101108714,0.908378426,0.078914054,0.090803837,0.648858047
0.938845501,0.540366425,0.607398148,0.058464597,0.834675236,0.191050405,0.332952021,0.999285536,0.557203807,0.825529181,0.925568577,0.548194625,0.790469303,0.374970946,0.461328555,0.467739756,0.808082547,0.741578078,0.781412993,0.681376644,0.830364379
0.242225356,0.858793022,0.799007127,0.820378976,0.181236952,0.82549817,0.812128108,0.32561995,0.772309614,0.758231823,0.740767131,0.767282365,0.30577773,0.729403258,0.339831669,0.432700213,0.177337114,0.770298203,0.359805703,0.173503919,0.760435256
0.186968342,0.052485,0.584278381,0.720986454,0.072739472,0.937250077,0.540487327,0.143251892,0.611313339,0.231917359,0.375587896,0.075893544,0.03303414,0.789171428,0.286910748,0.385074846,0.065572125,0.637054683,0.117164538,0.144216598,0.114869026
0.896333101,0.436021689,0.427242555,0.041702525,0.222151567,0.211654923,0.539030408,0.795319443,0.45840743,0.65068818,0.909800617,0.38030455,0.459299947,0.071372584,0.480006904,0.467727401,0.213606751,0.703732228,0.858403738,0.242976134,0.810520659
0.532032708,0.987802386,0.822492653,0.137062448,0.319131098,0.041438652,0.601003622,0.761661616,0.900914707,0.966442778,0.980516509,0.536480704,0.830886427,0.031341765,0.784309153,0.932153697,0.344005085,0.927533082,0.83260829,0.159745105,0.978290247
0.421615547,0.925531671,0.40559344,0.258114988,0.977383117,0.706463246,0.67607081,0.645256449,0.45645053,0.226850826,0.575780397,0.776743128,0.842916583,0.29412946,0.819604893,0.928145849,0.729489747,0.868415439,0.445556083,0.745773865,0.515625785
0.363937825,0.518124479,0.990510332,0.869370919,0.925039568,0.864789503,0.978773621,0.118882227,0.825946418,0.190967399,0.140882506,0.521168249,0.057825563,0.974152198,0.097916726,0.13606663,0.931572327,0.981734813,0.575554421,0.843713543,0.553706499
0.763466979,0.195191804,0.06911729,0.052163978,0.127617746,0.243685124,0.069254973,0.795319443,0.032877899,0.218798708,0.181576287,0.106857595,0.456815765,0.117992039,0.475872958,0.751605101,0.016122059,0.049189447,0.639755384,0.120218376,0.313030326
0.070165567,0.644661975,0.767039907,0.603847095,0.293588857,0.733057867,0.345633087,0.160006032,0.363613842,0.727054645,0.759297764,0.73496304,0.052103612,0.488877204,0.601389588,0.726068749,0.60074844,0.706278466,0.134051563,0.737951836,0.723216077
0.572751614,0.302448634,0.220981792,0.781579752,0.369658968,0.705293717,0.536074576,0.67478433,0.620250356,0.211918165,0.109595097,0.839522365,0.615578358,0.77642832,0.834720876,0.767154979,0.574477612,0.240484561,0.356595976,0.319710601,0.270216415
0.716723884,0.8773469,0.541661831,0.517075535,0.886043463,0.937250077,0.81381292,0.245873237,0.458699828,0.178916743,0.217520767,0.987723279,0.968935491,0.745001069,0.329481574,0.343231842,0.713384892,0.702493311,0.135167616,0.74225513,0.122713434
0.647078944,0.671747638,0.473158007,0.540445852,0.719743473,0.548975341,0.764249166,0.624151383,0.635340688,0.336884433,0.185723498,0.965760223,0.53096318,0.56859066,0.373216065,0.165874467,0.604672042,0.573365501,0.4854191,0.480408777,0.70662892
0.085686042,0.637276365,0.326926769,0.092915655,0.378317961,0.013671361,0.572736667,0.219168011,0.408978889,0.051182442,0.034235064,0.304329826,0.199889612,0.325535455,0.099477743,0.143843979,0.121094307,0.798905965,0.749091147,0.075247567,0.141146643
0.31940592,0.561201317,0.613247993,0.183923968,0.38802839,0.540958239,0.629373463,0.314458631,0.670427955,0.697874806,0.748775973,0.40028303,0.270208716,0.227404203,0.484415926,0.447999129,0.381012935,0.58564538,0.399582906,0.381695216,0.622752981
0.156151114,0.004931384,0.052034728,0.27592049,0.521228779,0.054892366,0.638522787,0.135785688,0.618907279,0.189253124,0.168286985,0.565999823,0.934738459,0.227885214,0.840984403,0.756590255,0.799535674,0.047785277,0.577345937,0.775554684,0.056484243
0.194753989,0.332693227,0.697102267,0.677640124,0.453472691,0.75287889,0.8205677,0.158056515,0.79258499,0.49953861,0.602066815,0.780561177,0.369820501,0.780293825,0.539013605,0.707666822,0.582434926,0.797722793,0.348735937,0.607800764,0.246247393
0.483188871,0.107150061,0.027965091,0.489596318,0.924648359,0.318043909,0.235667868,0.544488626,0.197280347,0.089275731,0.225859369,0.10626545,0.758847449,0.526138642,0.738258272,0.841636164,0.976348986,0.0932196,0.92932644,0.991750768,0.071858398
0.41397778,0.800419823,0.827917572,0.637161551,0.540501368,0.717352685,0.589786444,0.49970357,0.520002699,0.354708067,0.269713428,0.557901146,0.867735322,0.663220176,0.640910541,0.66698189,0.442354387,0.838615749,0.495800348,0.387745659,0.157294481
0.962720796,0.398167735,0.317444392,0.894442893,0.461226642,0.378125275,0.544516353,0.839842618,0.066613693,0.45002365,0.306147558,0.723756114,0.162157593,0.380495243,0.182113167,0.21726119,0.473559985,0.127482384,0.566878748,0.535615532,0.216079902
0.863777225,0.537936576,0.079784257,0.204748313,0.344113875,0.085025671,0.178769519,0.949043558,0.762061273,0.067230195,0.059212067,0.022780223,0.473095531,0.000950805,0.242945084,0.076856906,0.568625794,0.127482384,0.757232709,0.773541413,0.144002797
0.350714888,0.700640439,0.36380307,0.518233854,0.793566708,0.662540668,0.915652766,0.221256226,0.963505158,0.211985472,0.811137799,0.904024537,0.582349094,0.631846057,0.548411627,0.697929311,0.800383491,0.573676733,0.081198314,0.835975015,0.974097561
0.98944246,0.360140631,0.470102471,0.376159958,0.06285199,0.040759051,0.139120121,0.973868383,0.135383103,0.883661411,0.773981632,0.318992098,0.306409553,0.080361162,0.714244332,0.498391158,0.61642366,0.365225915,0.866043507,0.459407191,0.942234578
0.031462718,0.874989584,0.866676685,0.604448618,0.31879975,0.438925989,0.812111735,0.035844501,0.938017955,0.243525385,0.267505301,0.676891679,0.562021919,0.577248617,0.707747078,0.868069924,0.799535674,0.78141252,0.14284417,0.809839677,0.819445796
0.156151114,0.806446551,0.147465902,0.796240693,0.009977058,0.709300638,0.830606442,0.081181017,0.681877852,0.134744367,0.092420164,0.505521971,0.165458539,0.917891582,0.261709255,0.223823237,0.10682084,0.233275741,0.401637894,0.120218376,0.223561543
0.794631441,0.650223761,0.820662233,0.577988243,0.606582529,0.423871192,0.251448236,0.908964906,0.399962736,0.76428793,0.776937702,0.349538813,0.553676273,0.446991924,0.504133,0.475707053,0.197539255,0.797723682,0.776409404,0.139773287,0.591617983
0.455741655,0.903466674,0.72155248,0.347520062,0.366084042,0.32910504,0.172104643,0.526150876,0.279596938,0.718683735,0.841332547,0.186042645,0.141000114,0.33219767,0.248037026,0.352332226,0.292553775,0.729912048,0.366386122,0.200791241,0.479456696
0.669987578,0.195191804,0.263294672,0.405966369,0.474285194,0.542408245,0.430624715,0.727885694,0.225962318,0.371857716,0.236350663,0.444373938,0.382312592,0.341115645,0.346970725,0.455365296,0.75493522,0.261284977,0.761233413,0.69231252,0.004296817
0.249478028,0.750042318,0.835659999,0.385524053,0.824540486,0.422747739,0.594890865,0.238592892,0.533756164,0.630515266,0.744922743,0.402574967,0.786698935,0.550579997,0.766163864,0.850597575,0.773821827,0.914451191,0.717510709,0.793537241,0.548129692
0.679775716,0.711758474,0.847338201,0.322880459,0.728424472,0.356689719,0.31191298,0.938102752,0.402814376,0.883661411,0.971417847,0.66659249,0.717288175,0.294204041,0.588745485,0.743756642,0.750689065,0.875890644,0.907988355,0.867595911,0.982286216
0.089824921,0.596714181,0.580340525,0.947484257,0.436534631,0.768316504,0.607517746,0.121804965,0.843878605,0.513673738,0.191106015,0.377873902,0.395363084,0.929574496,0.155281526,0.083724216,0.103454342,0.265937612,0.410219311,0.199720821,0.303402286
0.441607201,0.61285905,0.737104752,0.641559453,0.297964088,0.707531916,0.507552729,0.55669547,0.504497792,0.243525385,0.197480349,0.58156737,0.574592444,0.722456522,0.294969019,0.311767154,0.2514753,0.703685097,0.4854191,0.226245427,0.217123642
0.379805087,0.61507393,0.790198119,0.36127375,0.999589654,0.301775199,0.665921855,0.426227072,0.932565375,0.336884433,0.313981415,0.873654341,0.950758349,0.134064594,0.907308324,0.963942487,0.911377243,0.843989348,0.265742533,0.840521321,0.327343304
0.997193024,0.314491109,0.429391639,0.385521836,0.832672119,0.191799044,0.008090798,0.98008009,0.157651648,0.904713802,0.572416817,0.155489337,0.641846756,0.036245416,0.61452008,0.479813605,0.888562099,0.34973439,0.904220451,0.575744413,0.649354501
0.849162725,0.485309017,0.394668806,0.226463137,0.608795763,0.250691688,0.828350832,0.603166343,0.826434314,0.498536914,0.738784681,0.820463506,0.463165268,0.112740175,0.429577214,0.311767154,0.439307905,0.512148567,0.769951713,0.503675279,0.635242368
0.705232002,0.43154245,0.371875039,0.3228294,0.50385287,0.380694156,0.780800174,0.798290163,0.912874028,0.436867303,0.885611038,0.851327248,0.291283789,0.27839303,0.331264119,0.315765255,0.865035279,0.431276824,0.738246425,0.771987304,0.806379824
0.757512153,0.436274523,0.402609484,0.133667841,0.558347484,0.160897174,0.178673603,0.723907258,0.343492279,0.012676069,0.02616925,0.321357622,0.152860776,0.142619922,0.100837891,0.229623248,0.552149419,0.353347771,0.715399879,0.35614615,0.002385481
0.529749271,0.298861398,0.211889644,0.69128208,0.731639361,0.722780216,0.306418748,0.539886523,0.203079937,0.806137641,0.907856004,0.244985342,0.540097958,0.80592222,0.705735945,0.757687938,0.664098792,0.307047537,0.219726504,0.739582826,0.686846159
0.798763633,0.17742759,0.046455081,0.724948269,0.094154904,0.668332615,0.020277866,0.674850146,0.154299613,0.348531822,0.072950954,0.168420052,0.002041209,0.729757932,0.034848547,0.075955837,0.027364864,0.084532875,0.720629436,0.035777461,0.217565443
0.187006902,0.851462473,0.717309862,0.911735434,0.778399482,0.809011782,0.804514518,0.245348559,0.913357528,0.231917359,0.140882506,0.780574408,0.839548096,0.786814595,0.846812628,0.946128267,0.802442757,0.667872846,0.117164538,0.883943025,0.378844943
0.164570988,0.415894698,0.5343706,0.343201507,0.386112476,0.550789898,0.856911993,0.151949029,0.797319367,0.438014872,0.380426724,0.611419688,0.168691564,0.333274572,0.493658843,0.516156186,0.409075454,0.4573564,0.037649344,0.379513389,0.287957427
0.358640049,0.784839436,0.541661831,0.823465175,0.402826412,0.581023418,0.216286701,0.626909396,0.480687573,0.29508403,0.426779681,0.592569084,0.359597749,0.525519461,0.448320679,0.343231842,0.495975212,0.376886948,0.460468938,0.629895834,0.479456696
0.120811576,0.520115255,0.794325282,0.595438536,0.814627713,0.486826226,0.560355181,0.039647877,0.551987789,0.566851005,0.559573278,0.411427325,0.34960423,0.578462612,0.5369608,0.559794358,0.823193361,0.82503272,0.179920016,0.853456662,0.329520311
0.167565875,0.503885011,0.418884404,0.418392234,0.882734365,0.030675008,0.604621366,0.443431318,0.88866517,0.189253124,0.09789015,0.603928691,0.900780023,0.184013317,0.95417837,0.963552431,0.896738252,0.197681237,0.468613899,0.963278743,0.371259872
0.890582427,0.822765277,0.032868623,0.133667841,0.983167575,0.093940829,0.042454075,0.892154221,0.082153954,0.302232809,0.237951694,0.305838114,0.918010424,0.177356487,0.984975838,0.98406176,0.991613988,0.299289274,0.910159081,0.947492229,0.639271732
0.447382244,0.935472279,0.990510332,0.303963391,0.562469051,0.160897174,0.828375786,0.405976746,0.660196982,0.650682495,0.559741352,0.868003368,0.549662596,0.250949021,0.825309656,0.735883579,0.798118193,0.980697763,0.238704362,0.72900754,0.74054043
0.644301463,0.838632442,0.965516062,0.911699731,0.820865278,0.753059841,0.897393309,0.725674876,0.897401555,0.483119123,0.864527207,0.965760223,0.315094518,0.902864442,0.287287504,0.244639385,0.930946423,0.868415439,0.711696849,0.934807374,0.649780982
0.711028814,0.447665802,0.286403163,0.908726763,0.562810961,0.926059052,0.366424501,0.64662109,0.348149942,0.235590043,0.350226679,0.404846834,0.153309108,0.902473285,0.137875135,0.240048818,0.495975212,0.489986941,0.691421976,0.577604396,0.334780098
0.421734303,0.984272687,0.913049443,0.956623644,0.089251528,0.894976439,0.732979894,0.337548448,0.678039824,0.86698826,0.69480338,0.52681444,0.440142,0.917635064,0.651249576,0.627678931,0.004031176,0.961191804,0.715403326,0.007791658,0.727177676
0.641947995,0.498249016,0.279659663,0.100306233,0.630172217,0.353251579,0.298676248,0.708651403,0.456751089,0.598286331,0.515719803,0.369516627,0.495850017,0.380495243,0.484443846,0.639646678,0.697255422,0.577876964,0.729034119,0.449646301,0.550904573
0.471443251,0.673412971,0.530057259,0.403806844,0.818835651,0.730978584,0.701465488,0.502836746,0.704007782,0.258204992,0.197505703,0.677983862,0.944520382,0.519096713,0.94370232,0.932153697,0.790504418,0.665580238,0.543969211,0.844033618,0.211577093
0.249531953,0.036295914,0.373491756,0.485445976,0.315042851,0.729198777,0.194957745,0.068229787,0.264029128,0.691403742,0.10877673,0.281953578,0.882945557,0.142619922,0.981036791,0.943617279,0.790448378,0.084532875,0.053546826,0.548455916,0.129543187
0.864751018,0.469721648,0.804711955,0.911699731,0.530979468,0.437002824,0.42844293,0.7803161,0.697011033,0.373602594,0.338836444,0.404627058,0.21902888,0.488739005,0.548411627,0.319763386,0.741830201,0.549113531,0.489533753,0.467235138,0.414251678
0.32916266,0.503885011,0.418884404,0.907077552,1,0.384880383,0.556353743,0.252840243,0.677888637,0.68860019,0.919447913,0.752154675,0.599509163,0.792292417,0.53307184,0.556734025,0.927989327,0.656333092,0.251012604,0.813076044,0.74054043
0.355830176,0.866864834,0.979631021,0.998967158,0.285711818,0.974508846,0.543083537,0.379419988,0.352065053,0.734648535,0.805922481,0.607711469,0.483825378,0.964917826,0.662855954,0.67581162,0.502388992,0.965363305,0.579832211,0.581428042,0.646027294
0.782971648,0.503885011,0.40248172,0.274096114,0.521100593,0.348730975,0.843720523,0.751694804,0.88866517,0.558407264,0.684357756,0.813237946,0.847065676,0.148979503,0.819604893,0.776152602,0.601862955,0.499212703,0.738246425,0.55760869,0.784424562
0.438404372,0.008850632,0.475667419,0.530815031,0.938498001,0.550789898,0.56491639,0.573515055,0.7582066,0.517365783,0.575718833,0.609794629,0.975301008,0.494066423,0.814599126,0.936545469,0.868278044,0.452813003,0.561999611,0.905643458,0.084245512
0.127159551,0.653362143,0.984862442,0.944606565,0.899308944,0.808706232,0.933873079,0.000624649,0.797326199,0.571032488,0.955054386,0.835836752,0.03303414,0.903245578,0.016143277,0.071801588,0.99650033,0.872870078,0.051324552,0.939747752,0.827424302
0.938845501,0.626284493,0.565119685,0.188691397,0.232606189,0.360742341,0.875655256,0.531703408,0.290135789,0.81233291,0.597380183,0.372176426,0.35809776,0.05018056,0.516419899,0.628778964,0.212093672,0.339097811,0.686113421,0.381695216,0.671151572
0.533669763,0.580600119,0.526170217,0.684862426,0.844027728,0.56761566,0.06925426,0.840875733,0.208755033,0.720121511,0.398636073,0.214671401,0.856810999,0.510243327,0.738258272,0.637624344,0.785763594,0.444741445,0.665870386,0.634826083,0.427224895
0.912199101,0.516606596,0.14029203,0.821329904,0.420266109,0.987924083,0.513433969,0.751943936,0.166382307,0.008439866,0.023690269,0.619315719,0.134741025,0.894674454,0.138589267,0.237030828,0.369914017,0.518029713,0.811620608,0.499715185,0.120003973
0.576761529,0.750525855,0.510803253,0.342755056,0.673061726,0.470906837,0.757285825,0.645256449,0.457938007,0.7731416,0.972421473,0.733122958,0.359597749,0.446989829,0.338684604,0.625796133,0.866018266,0.911042945,0.623358007,0.739162364,0.864305857
0.6074596,0.858793022,0.824141676,0.867035847,0.461740988,0.540958239,0.408606955,0.811909228,0.676955074,0.655913781,0.438783031,0.993083382,0.4472185,0.733241434,0.309005082,0.263959114,0.372823022,0.814641428,0.225925591,0.275809815,0.760885066
0.548054463,0.790239562,0.658886,0.513252081,0.842025428,0.197346372,0.562382265,0.600392459,0.40252484,0.231917743,0.28389126,0.474785028,0.11980419,0.527887454,0.120961564,0.216349748,0.673110216,0.68959763,0.528028942,0.616339121,0.39938476
0.324975383,0.987797879,0.984862442,0.938611006,0.273581499,0.901485117,0.625565607,0.261558546,0.444838823,0.716278693,0.655203074,0.717922347,0.14459927,0.907744624,0.151765615,0.128072472,0.255102054,0.989873602,0.058570842,0.224216277,0.70662892
0.961321788,0.623205771,0.762628865,0.405966369,0.012598827,0.29913873,0.073392492,0.995629404,0.256265202,0.949110872,0.865969685,0.045802364,0.653438195,0.06850732,0.319382758,0.330758572,0.460178859,0.456861735,0.932753038,0.553622862,0.678793262
0.303832114,0.973707584,0.77482751,0.485316544,0.116179404,0.28405349,0.335164692,0.862543704,0.751713508,0.873686484,0.990401659,0.315239984,0.689778214,0.133749275,0.654012729,0.865563071,0.118570983,0.880938527,0.627564028,0.227713702,0.96614517
0.479110157,0.980005617,0.897686331,0.852774652,0.556165342,0.974508846,0.888695325,0.228013857,0.863207714,1,0.833765244,0.905432574,0.607935986,0.953065959,0.463723966,0.397787195,0.57281634,0.918195654,0.053546826,0.313085677,0.762477996
0.251722994,0.852756728,0.883570398,0.678309354,0.640769498,0.587935347,0.974550115,0.308592856,0.963505158,0.011829677,0.036457979,0.931374475,0.153309108,0.458852556,0.186449859,0.056579335,0.686133843,0.95397291,0.150604176,0.416167193,0.084245512
0.093476905,0.871359099,0.913544235,0.340179841,0.74524361,0.60558546,0.775492522,0.172728411,0.835525308,0.407601356,0.473125528,0.852996289,0.22432712,0.443079779,0.165627329,0.041081654,0.657912076,0.939114795,0.252394204,0.694111898,0.606897464
0.391027658,0.447665802,0.697102267,0.354031372,0.366084042,0.629106566,0.682224864,0.193809768,0.508905271,0.646935666,0.789290484,0.437130018,0.600717703,0.613825596,0.565701616,0.673533825,0.255102054,0.703197348,0.604529976,0.534859345,0.686632004
0.309870599,0.226036854,0.14348104,0.552850047,0.310387432,0.451161166,0.602980532,0.379568569,0.709165219,0.177919851,0.117187492,0.575515986,0.413187084,0.35722437,0.533914772,0.511769966,0.330483853,0.091016068,0.422688328,0.307841561,0.22375884
0.379805087,0.677445616,0.990510332,0.951211031,0.508133396,0.743768569,0.421424258,0.313961026,0.287481227,0.64227107,0.605896981,0.049602068,0.504429673,0.929574496,0.618601048,0.722349066,0.333135799,0.982859922,0.594334064,0.242835355,0.525105198
0.097538501,0.153262972,0.011590197,0.984493102,0.012632805,0.659494006,0.703276467,0.062972083,0.912874014,0.026278393,0.01256837,0.471922234,0.254267686,0.903172926,0.019893623,0.011151547,0.007931132,0.02440155,0.14860696,0.032016889,0.113771454
0.291846605,0.033898932,0.407188388,0.034003921,0.814793034,0.063338539,0.221530921,0.388815573,0.020453994,0.201843918,0.3220382,0.176645934,0.752641889,0.007847101,0.36000629,0.175991067,0.421499191,0.03515928,0.780274182,0.56596438,0.096145629
0.983594428,0.557094324,0.386867404,0.347520062,0.911202636,0.078903265,0.036515258,0.917485777,0.194196084,0.449561292,0.349039576,0.1727635,0.326430621,0.059768799,0.118072379,0.101375593,0.556225396,0.404126217,0.728369508,0.211786393,0.49101995
0.744964693,0.187763299,0.369461586,0.337226566,0.778927435,0.333033183,0.382693447,0.831848292,0.323241221,0.823726268,0.870234817,0.343691497,0.271937119,0.205872029,0.316830242,0.443752904,0.706027467,0.180003788,0.755173555,0.680899422,0.81645338
0.255061252,0.566989868,0.951730439,0.73229766,0.060940164,0.730978584,0.873637312,0.341699657,0.999675508,0.952687888,0.934526928,0.824235082,0.578545988,0.599965108,0.661665017,0.272162837,0.279101651,0.681799326,0.65831857,0.236189639,0.984933744
0.251722608,0.375993031,0.030934141,0.802535157,0.887029107,0.197346372,0.726891952,0.227523641,0.760085117,0.128041451,0.459038974,0.824235241,0.723777664,0.582374846,0.697635525,0.711635851,0.89472434,0.307076283,0.152700244,0.925313659,0.159765118
0.154071607,0.704559117,0.90355182,0.656699422,0.304346634,0.776238403,0.824852284,0.14102522,0.650000713,0.806816494,0.757023805,0.66659249,0.132973106,0.962806008,0.101851434,0.03196382,0.31933972,0.90584683,0.135167616,0.325680213,0.726541305
0.284409395,0.859820663,0.845397919,0.468161471,0.509336785,0.570890726,0.755253661,0.286735678,0.696284744,0.235590203,0.13711157,0.94248302,0.015696885,0.511700617,0.074593659,0.124607731,0.845469235,0.831639366,0.280300244,0.82355616,0.712227702
0.759885043,0.010632914,0.089236054,0.414253739,0.49220518,0.422747739,0.438522784,0.67063354,0.317297556,0.377483941,0.353497138,0.144715383,0.240666941,0.554909462,0.267114483,0.190829717,0.439301832,0.220786252,0.941456129,0.419717458,0.4891804
0.212889517,0.8773469,0.514551463,0.485316544,0.069598132,0.289888252,0.116738666,0.245873237,0.388741936,0.671800849,0.613992678,0.717399195,0.671310759,0.251023408,0.712755076,0.817230366,0.758035543,0.425575209,0.715399879,0.804927824,0.938486631
0.104402541,0.801832382,0.861768814,0.552743481,0.209732101,0.795768476,0.869115155,0.101992382,0.952364378,0.362115153,0.262490506,0.981902888,0.161141639,0.560704294,0.258094371,0.200611417,0.121508461,0.841818162,0.081198314,0.132271639,0.622752174
0.811323635,0.202739799,0.187908602,0.385521836,0.587679576,0.603724049,0.324266134,0.457482492,0.10833131,0.247726133,0.535740164,0.562150197,0.73548108,0.35484118,0.363579363,0.467751531,0.197539255,0.232403992,0.247769331,0.255206785,0.703007504
0.479110157,0.734179091,0.317469865,0.796071444,0.55417923,0.714569926,0.788041054,0.446990777,0.657669082,0.421898562,0.583713563,0.76392972,0.86048304,0.871311378,0.732197121,0.839573683,0.698120612,0.517013302,0.309266223,0.78953529,0.725354831
0.798771479,0.869078945,0.64028817,0.275938907,0.365561682,0.786166252,0.373610778,0.695074832,0.348605538,0.392775301,0.545222504,0.931565297,0.34223756,0.315636713,0.606878176,0.897677715,0.574831621,0.681799326,0.178045511,0.677558977,0.989095091
0.13413352,0.644661975,0.677097866,0.533433939,0.49220518,0.573240284,0.938107211,0.095964039,0.976553627,0.109562506,0.149264445,0.929197658,0.819465081,0.396217088,0.74231735,0.865562995,0.351643321,0.640644475,0.089425705,0.402510048,0.113785723
0.748685192,0.161307837,0.158553381,0.125358131,0.514384808,0.215558144,0.231636983,0.557045957,0.257282444,0.176294054,0.270934192,0.144262151,0.607427441,0.078498579,0.580882837,0.330762447,0.612233299,0.233709378,0.732880113,0.599935018,0.451093564
0.200685872,0.485309017,0.10990925,0.517075535,0.944800572,0.642892757,0.483188323,0.102324279,0.4264588,0.100877832,0.152487346,0.609794629,0.127690534,0.510243327,0.092597826,0.056579335,0.871320852,0.211383276,0.127149851,0.951622405,0.184941066
0.744874541,0.940502004,0.94406477,0.790136256,0.445322723,0.788225878,0.20770432,0.684279324,0.217524264,0.042072771,0.008078298,0.171460974,0.179464442,0.857658151,0.219001783,0.155851248,0.395108767,0.993173783,0.811677472,0.275750446,0.036129328
0.02133439,0.849019289,0.876742553,0.662731465,0.443343054,0.550838203,0.946539724,0.024983611,0.936114029,0.935449409,0.97018443,0.793451766,0.161183378,0.455695458,0.056454308,0.137782756,0.565298409,0.89948893,0.072234543,0.44766119,0.93168074
0.031064473,0.42218738,0.709713529,0.533433939,0.109999426,0.487951294,0.857732371,0.106209648,0.991559939,0.167930126,0.114153043,0.812841333,0.016511222,0.443171667,0.053053937,0.042056274,0.13911614,0.589790231,0.101207576,0.090803837,0.099799771
0.292136659,0.02911652,0.055243352,0.803962849,0.094154904,0.30898674,0.669980002,0.345702767,0.951686797,0.13433375,0.104652614,0.950697773,0.696267167,0.777470355,0.7107756,0.58033732,0.015118162,0.033585272,0.326329518,0.023888042,0.0569752
0.113176276,0.344506737,0.310220887,0.087720096,0.110899756,0.112143415,0.564451017,0.32562193,0.243709632,0.067230195,0.008022386,0.33913091,0.074511307,0.254885518,0.04031163,0.235881741,0.0073353,0.676684482,0.853672608,0.021488189,0.072856058
0.617490406,0.601469847,0.220981792,0.169196182,0.966087353,0.387257108,0.406060236,0.776052752,0.150857333,0.379895677,0.767720259,0.078003527,0.262722188,0.368567164,0.182528441,0.362414308,0.585097004,0.715749863,0.952703506,0.416261127,0.710583621
0.28083783,0.548558278,0.777738943,0.769040114,0.713721026,0.659492988,0.700670591,0.276181752,0.525399532,0.741025644,0.74380892,0.655481569,0.53096318,0.753093036,0.651303631,0.839573683,0.806810538,0.770298203,0.19503533,0.925313659,0.81648475
0.644301463,0.915222293,0.969775505,0.871803356,0.302119504,0.988611253,0.915821966,0.422666196,0.876574389,0.594586359,0.20128573,0.97774306,0.361894372,0.972446077,0.254146418,0.03196382,0.330483269,0.980856528,0.535529082,0.071884561,0.224084525
0.549720182,0.409499493,0.481774947,0.835921386,0.141009233,0.050672929,0.489279455,0.780424812,0.541542372,0.119932884,0.396636684,0.459576635,0.809914977,0.616586691,0.88800094,0.720934176,0.145269063,0.352783193,0.838908575,0.017104095,0.36738017
0.821629949,0.623173642,0.622918157,0.021654118,0.5903618,0.058518982,0.292337163,0.888144962,0.255560485,0.976011604,0.935706491,0.296924328,0.240666941,0.000950805,0.310520073,0.441861457,0.552149419,0.585690354,0.74503232,0.511680691,0.670791273
